       7.6711225       105.57388
       8.2313332       216.32099
      -68.814576       178.53863
      -36.996685       303.76076
       15.507822       311.98774
      -34.290207       240.25663
       3.9160288       189.27476
      -38.945381       158.59194
       14.664732       259.20350
      -4.2126326       148.34108
      -57.051596       236.81197
       70.351265       169.49615
       27.572601       347.67923
       56.793146       336.51075
      -65.279129       325.43296
       3.9217705       311.29270
       48.120913       201.16643
      -58.137859       187.03702
       6.3557030       270.29174
      -18.846969       125.62992
       40.618351       228.64877
      -44.521188       255.39310
      -9.7360100       112.40264
       32.220895       358.54227
      -38.243033       204.54969
      -31.349280       57.773583
      -41.027580       228.50471
       52.573180       226.01984
       28.035939       339.75869
      -70.580440       283.09218
      -38.879708       162.53875
      -23.909430       60.494802
       42.730950       7.1808399
      -5.9868664       33.342412
      -6.8438136       4.9419795
      -4.6864711       251.48245
      -8.5281896       10.369368
       23.030272       261.07500
      -58.357268       260.76103
       56.396751       240.06825
       36.098302       325.03566
      -28.902846       332.62701
      -44.979399       152.29037
       15.336117       221.31845
       36.129433       110.13434
       35.328865       156.83774
       10.749513       265.39024
       70.029520       136.39066
       24.999392       319.60302
      -7.1536184       199.55607
       67.108686       217.84424
      -51.677012       358.99174
      -21.694105       35.297871
       71.138012       24.537803
      -13.609515       145.06103
       79.223618       266.36446
      -6.2386023       58.121320
      -2.2351880       42.186807
      -63.612275       17.073951
       36.215245       35.315775
      -41.021701       320.45339
       46.745201       121.29197
       26.159641       172.42858
      -55.606382       158.80488
       27.397526       11.606052
       79.325605       36.676968
       5.3338960       313.34425
      -39.492527       109.54333
      -9.8266741       165.27593
      -34.162174       202.03845
      -75.615826       216.63460
       11.338857       93.491169
      -27.554829       161.22429
       16.490776       359.42872
      -13.733661       165.05387
       30.763448       8.1399618
       42.698584       113.14336
       10.373362       42.158734
      -39.913520       157.28859
      -64.735444       340.67538
      -35.569232       150.32637
       30.949760       136.57680
       48.461250       51.827579
      -34.791222       185.57010
       22.383695       79.291482
     -0.44379241       216.29472
      -9.5230339       350.35190
       3.5869680       236.17783
      -65.879467       24.165072
       54.694464       114.26204
      -8.2284738       25.715999
       42.075618       115.25005
      -57.455151       292.84172
      -22.614010       338.02259
       10.279381       46.725974
      -24.321358       232.68569
      -27.854489       234.51080
      -77.125469       35.801404
       7.5501509       120.67299
      -78.058624       114.03737
      -44.718062       329.85934
      -36.108956       156.34750
      -49.852362       82.437283
      -58.732079       191.30081
      -38.156732       148.32743
      -6.1881757       255.12204
       68.061426       159.57932
      -8.4128161       81.436914
       60.550196       114.37337
      -36.379663       264.15336
       27.222580       223.86292
      -22.403374       129.19484
       10.087313       331.94483
      -2.0989700       285.76885
      -7.1216365       163.85957
      -50.160494       36.737710
       5.0959280       142.08376
      -24.293863       171.95675
       62.825298       224.64372
      -13.712810       48.447396
       20.091570       304.13129
      -12.808683       193.20600
       15.447473       123.75151
      -6.7523301       4.2536363
      -52.399483       244.14770
       61.210624       76.751801
      -28.037312       16.206822
       41.254452       215.89076
       43.169987       339.05636
      -60.697050       145.46301
      -9.0420162       74.132151
       45.268120       243.35345
      -60.007169       166.80808
       82.084795       119.47320
       36.930202       323.41392
      -27.910121       321.83761
       22.062155       160.61862
      -12.204659       143.43276
      -28.283761       242.45542
      -18.996472       260.92703
      -61.964220       15.654286
      -31.067617       10.671609
       1.0241087       149.56047
      -56.033057       142.57019
       14.244066       51.214410
      -55.857736       313.46523
      -20.920942       242.39402
       16.957667       213.52168
      -24.914496       101.23290
      -53.623192       196.46915
       44.555668       74.820864
       28.698234       68.446596
      -54.421154       168.38428
      -5.1780667       340.11271
      0.88504173       292.84485
       51.695524       184.64998
       9.7372151       253.58981
       51.687700       319.41492
       25.077744       314.88395
       5.1783619       11.209480
       33.389076       248.86955
       44.731718       258.82863
      -29.997552       357.74950
       61.708097       242.24862
       53.490869       254.48193
      -47.179645       230.62385
       25.724297       123.02413
       28.307788       25.248244
      -39.285988       41.743145
       59.550720       202.97473
       16.829205       198.33030
      -29.878163       220.31515
       16.289926       357.38237
       2.3456782       25.172329
      -75.683715       224.81244
      -38.078574       214.02823
       59.880089       130.87606
      -35.852091       351.58210
       7.0025837       279.29741
       8.2215020       113.15070
       4.2692941       217.25281
       3.3062696       272.90197
       44.540665       260.47667
      -28.904393       190.67786
       69.426747       268.53092
       1.5656413       188.71848
      -16.061991       320.62046
       25.963056       13.364858
      -14.343769       76.267880
      -60.186678       236.02840
      -33.047394       164.74109
       14.455389       311.92661
       43.264371       236.34503
       23.675854       26.151052
