7.67118523987 105.573947133
8.23139223296 216.320942939
-68.8144905671 178.538631395
-36.9966553753 303.760696845
15.5078932841 311.987687021
-34.2901382752 240.256575905
3.91609152195 189.274746204
-38.9452946851 158.591979169
14.6647866858 259.2034387
-4.21256228617 148.341121979
-57.0515285333 236.811865619
70.3512284889 169.496184933
27.5726882076 347.679223019
56.7932312694 336.510688934
-65.2791505018 325.432887081
3.92183613793 311.292646971
48.1209161746 201.166378756
-58.137771083 187.036998647
6.3557663647 270.291677082
-18.8468961467 125.629978008
40.6183768431 228.648696731
-44.5211332744 255.393012766
-9.73594032691 112.402701963
32.2209871076 358.542256404
-38.2429463328 204.54965832
-31.3492432337 57.7736468682
-41.0275120045 228.504648041
52.5731818153 226.01977058
28.0360277503 339.75866245
-70.5804359771 283.091998001
-38.8796190012 162.53877666
-23.9093845481 60.4948625354
42.7310431458 7.18085961974
-5.98680424149 33.342456358
-6.84375477948 4.94198380085
-4.68640922117 251.482401617
-8.52813321654 10.3693763394
23.030339202 261.074910533
-58.357225061 260.760913076
56.396769524 240.068144646
36.0983864617 325.035615958
-28.902816322 332.62698873
-44.9793091941 152.290405659
15.3361737906 221.31840111
36.1294672375 110.134423461
35.3288836894 156.837768024
10.7495745507 265.390169409
70.0294992582 136.390790781
24.9994742019 319.602965455
-7.15354697391 199.556038716
67.1086644823 217.844143426
-51.6770234301 358.991737493
-21.6940639173 35.2979087815
71.1380867718 24.5378883103
-13.6094370816 145.061060234
79.2236373905 266.364099743
-6.23854196241 58.121378629
-2.23512369716 42.1868546539
-63.6123043066 17.0739993117
36.2153295456 35.3158243677
-41.0216892683 320.453351327
46.7452204531 121.292042904
26.1596706249 172.428576389
-55.6062912407 158.804903486
27.3976133837 11.6060717349
79.3256667564 36.6771869372
5.33396366156 313.344189911
-39.4924577244 109.543414022
-9.82659828154 165.275947649
-34.1620824735 202.038416328
-75.6157607162 216.634421302
11.3389208383 93.4912332082
-27.5547418855 161.224306754
16.4908599585 359.428732996
-13.7335826 165.053884539
30.7635374369 8.13997698111
42.6986134076 113.143449639
10.3734343255 42.1587825764
-39.9134296037 157.288615151
-64.7354742741 340.675328478
-35.5691458388 150.326412084
30.9497932804 136.576858795
48.4613225575 51.8276598372
-34.7911292357 185.570092579
22.3837576366 79.2915499615
-0.443724840255 216.294674032
-9.52298015123 350.351903362
3.58703136387 236.177778178
-65.8794968091 24.1651307363
54.694478062 114.262139002
-8.2284168318 25.7160327629
42.0756489289 115.250139526
-57.4551414868 292.841601268
-22.6139708702 338.022564967
10.2794543377 46.7260276215
-24.3212773985 232.685639059
-27.8544164354 234.510747567
-77.1255057304 35.8016010819
7.55021319816 120.67305018
-78.0585778729 114.037658005
-44.7180544584 329.859286796
-36.1088708021 156.347524366
-49.852324733 82.437384829
-58.7319907106 191.300785217
-38.1566434775 148.327461601
-6.18810144227 255.121963539
68.0613939093 159.579378636
-8.41275083089 81.4369806817
60.5502075582 114.373484746
-36.3796024253 264.153276791
27.2226119843 223.862878802
-22.4032971003 129.194885962
10.0873860031 331.944816757
-2.09889600105 285.768776458
-7.12156290557 163.859584981
-50.1604892079 36.7377775454
5.09599005248 142.083794436
-24.2937790569 171.956760582
62.8252957594 224.643596745
-13.712758207 48.4474436132
20.0916383587 304.131248268
-12.8086059392 193.205984524
15.4475263647 123.751566703
-6.75227336017 4.25363989762
-52.3994252179 244.147598071
61.2106663604 76.7519353639
-28.0372827976 16.2068470324
41.2544723605 215.890695663
43.1700774604 339.056327758
-60.6969678329 145.463071509
-9.0419521261 74.1322163077
45.2681442338 243.353356354
-60.0070777456 166.808095684
82.0847694829 119.47360066
36.9302864271 323.413883163
-27.9100893073 321.837557465
22.0621923305 160.61864656
-12.204581575 143.432797778
-28.2836938247 242.455350402
-18.9964106951 260.926968635
-61.9642479617 15.654317172
-31.067593553 10.6716173328
1.02417341911 149.560501992
-56.0329731582 142.570254169
14.2441392405 51.214462529
-55.8577378248 313.465138901
-20.9208762579 242.393960662
16.9577187562 213.521630889
-24.9144315166 101.232972595
-53.623101419 196.4691074
44.5557247675 74.8209589233
28.6982999677 68.4466643898
-54.4210621745 168.384298438
-5.17800781781 340.112684815
0.885106178574 292.844797796
51.6955127522 184.649970475
9.73726965248 253.589760863
51.6877843932 319.414862045
25.0778284246 314.883905795
5.17843299708 11.2094930224
33.3891167953 248.869471769
44.7317558179 258.828543277
